PC1,PC2,PC3
-0.7594112266343253,-0.8362635968666647,0.047490770586135794
0.7438307806032354,0.30775925873606697,-0.29817993445306945
1.2633496138866758,-1.0931772099273338,0.2077823483660698
0.934394356156592,2.017554076053076,1.1065520268342042
0.8144068798679279,0.8427859979729323,-0.08885700665735514
1.4492812931221586,-0.5526886079282297,0.7054706970591123
0.7976984830578824,0.6413019511089474,0.8091979433162348
-0.7438570531455966,0.27458355705060483,-0.3200946489659997
-1.3306718026055357,-1.8245377128257172,-1.8445129099969264
-0.15272775955434145,-0.045004415498531035,-0.60188858775332
0.889352775762772,-1.0699456592209924,-0.4345476887501529
1.0449308053718374,-1.137030007704744,-0.3714565335626476
0.5051977121472527,-0.8923508006636385,0.016173665464229735
-2.1386508090258127,0.814311702112602,0.9303185926870584
1.3111196994874963,1.3373763362700821,-0.4912845305668789
-0.2910765946417592,-0.880644509030736,-0.014366122884296856
0.7348134373517946,0.27576072616220054,0.08546227373624658
-0.15484752336348137,0.40642660591823443,1.2343747227412547
-1.1480201409625934,-0.49369542475702066,0.9782297025027947
0.5643758980712938,0.21314921165241615,-0.3285728995189864
1.4471889234310824,0.06529162069860087,-0.85108264550386
-0.21906408129020627,1.0123351487384122,-0.7303711159410269
0.7465252044167595,0.3772893771670315,0.720017372429914
-1.1176725052373415,2.2825152927609835,-0.8491005676355905
-0.6065188398269464,-0.38592146392394944,1.3814925958541877
-0.21421103555808083,1.6211132649030224,-1.1480273518643032
-0.14209616857739138,-1.3270466250302728,0.4042528416364327
0.9225961883760027,-0.34969500834772954,1.4710162531453654
-1.146383286204052,-0.11955045269668325,-0.24811664312522227
-2.100700216658217,1.1896342875298394,0.5273628085230476
-0.21415227439336362,0.7483319945688949,-1.3501544513338595
0.028205369834114816,0.9728676592909771,1.095362607315335
0.017232862599832848,-0.0041637554241679055,1.107859695297631
1.912425133950167,-0.17331024052019653,-0.11101594114356769
0.8535185979839672,-1.0439887355703026,0.1756411726399616
1.0206996286673495,0.8541642138459776,-0.7270845091043066
-0.06729638615796232,0.8263069860812045,-0.03644305259383815
0.9812257312662451,0.6643795728406834,0.08374621914420348
1.7927840789627298,-0.07216831624913925,-1.513582981532293
-0.13509240610652248,1.4884057654031089,-1.328334957404238
